ticker,industry,market_cap,revenue_cagr,net_profit_margin_avg
NELCO.BO,Communication Equipment,20163479552.0,0.054420184332026,0.05758557930629959
PERMAGN.BO,Electrical Equipment & Parts,6766980096.0,,
HIGHENE.BO,Aerospace & Defense,5980226048.0,-0.0013018779564482053,0.22664158309725416
STDBAT.BO,Steel,349050592.0,,
UNIVCABLES.BO,Electrical Equipment & Parts,19188289536.0,0.1655383253409699,0.05074352014069188
WSI.BO,Electrical Equipment & Parts,4325930496.0,,
DLTNCBL.BO,Electrical Equipment & Parts,5146416128.0,0.4779855564311559,0.01238880302205781
LAKSELEC.BO,Electrical Equipment & Parts,2440794112.0,0.36718727860856926,0.04508299282671975
MODULEX.BO,Engineering & Construction,1719664768.0,,
DELTAMAGNT.BO,Specialty Industrial Machinery,682534208.0,0.05776862823598461,-0.052345279292640254
LONGSPUR.BO,Capital Markets,82446000.0,0.5403960736916165,
RELTD.BO,Solar,19346325504.0,-0.24476302896612478,-0.06798085998474294
RRP.BO,Capital Markets,14455489536.0,,
EMPOWER.BO,Electronics & Computer Distribution,1862080128.0,,
GRANDMA.BO,Textile Manufacturing,67912000.0,,
NYSSACORP.BO,Capital Markets,121200000.0,-0.0783357258365901,0.14423672515392622
FLOMIC.BO,Integrated Freight & Logistics,1345915136.0,0.26538267725718345,0.017669446675052256
KRISHNA.BO,Real Estate Services,315144000.0,,
UNIABEXAL.BO,Steel,5557452288.0,0.2004975753140441,0.12651163942663596
SARDAEN.BO,Steel,159417155584.0,0.20550776562588746,0.16483717465496267
BGWTATO.BO,Steel,978134848.0,0.07829451689060885,0.028008458610493198
BOMBWIR.BO,Shell Companies,345572448.0,,
AZADIND.BO,Steel,4910514176.0,,
INDIANHUME.BO,Engineering & Construction,21436223488.0,0.037528232679142626,0.0410815653325743
INLCM.BO,Steel,211600000.0,,
INVPRECQ.BO,Steel,4320000000.0,0.17870982720685968,0.021264381444655735
INFORTEC.BO,Specialty Business Services,259026192.0,-0.02213917260511611,0.5683742251992139
KAIRA.BO,Packaging & Containers,1655228672.0,0.08524370486835231,0.035293840884820335
ORIENTCER.BO,Specialty Chemicals,4247184384.0,0.011096340621756573,0.04287379218572558
NATIONSTD.BO,Real Estate - Development,65509998592.0,-0.029757168679046764,0.691103891499716
RATHIST.BO,Steel,2735979776.0,0.047593089915665354,0.14079165004324523
DUNCANENG.BO,Specialty Industrial Machinery,1626055296.0,0.16256126318951059,0.13800763075559916
SANDUMA.BO,Steel,85465366528.0,0.1897424895200901,0.20823981239806671
STOVACQ.BO,Specialty Industrial Machinery,5026908160.0,0.04138327020162258,0.09009271904606932
CHOLAHLDNG.BO,Credit Services,347809939456.0,0.3061528053982254,0.06486761599542913
ZWELCAST.BO,Steel,671345344.0,-0.023294773120267842,0.01533059753987091
AUTOAXLES.BO,Auto Parts,25963171840.0,0.35131591774263127,0.05627246955884406
ATLASCYCLE.BO,Leisure,571232256.0,-0.2876618419583534,-5.976095439777238
ACGL.BO,Auto Parts,10550361088.0,0.7232430825523914,0.006059233380441644
SETCO.BO,Auto Parts,2629859072.0,0.2057280660911598,-0.3271077214452464
TALBROAUTO.BO,Auto Parts,16700563456.0,0.1984114213206316,0.10438396546379863
ZFSTEERING.BO,Auto Parts,9486135296.0,0.33375397118100647,0.06226849362869905
SMLISUZU.BO,Auto Manufacturers,22755143680.0,0.5525356706245934,-0.06939854558832857
TIL.BO,Farm & Heavy Construction Machinery,15954533376.0,-0.40153597036760735,-1.2769247405750606
EICHERMOT.BO,Auto Manufacturers,1493343928320.0,0.23294390916901797,0.19326813980265034
JAINEX.BO,Tools & Accessories,254377792.0,0.19802534190480303,0.04560708368060407
ALFREDHE.BO,Specialty Industrial Machinery,2041278336.0,-0.742316263710552,4.073233952874043
VELJAN.BO,Specialty Industrial Machinery,4868100096.0,0.23216276701158156,0.14008450338941528
DYNAMATECH.BO,Auto Parts,47724130304.0,0.08676978373753941,0.027892988863231404
GMMPFAUDLR.BO,Specialty Industrial Machinery,49095512064.0,0.5098473907360741,0.05296927583743503
KIRLPNU.BO,Specialty Industrial Machinery,77931077632.0,0.17340834915987835,0.10059256724505314
TULIVE.BO,Residential Construction,2044722048.0,,
KPT.BO,Tools & Accessories,2713539840.0,0.1415154044302942,0.0503790341098523
LAKSHMIEW.BO,Specialty Industrial Machinery,1357562496.0,0.13195859921657682,0.19810659752440066
MANUGRAPH.BO,Specialty Industrial Machinery,526181216.0,0.29846475418345864,-0.43877903690151054
HARSHILAGR.BO,Food Distribution,1536192000.0,,
MONOT.BO,Capital Markets,541403904.0,,
NESCO.BO,Conglomerates,66461396992.0,0.32567311043746394,0.5550850704471051
INTEGRAEN.BO,Specialty Industrial Machinery,7664970752.0,0.32148023113564883,0.10703221666031335
SEMAC.BO,Farm & Heavy Construction Machinery,1091214336.0,-0.011855415610600994,-0.032459595523740906
TEXINFRA.BO,Real Estate Services,12984811520.0,0.029288685909307555,-0.8195240921139622
WENDT.BO,Tools & Accessories,20935301120.0,0.09253125166332965,0.17469057773993002
PSITINFRA.BO,Capital Markets,74726400.0,,
GHVINFRA.BO,Information Technology Services,7580127232.0,,
RESPONIND.BO,Specialty Chemicals,50015850496.0,0.13179662041635432,0.05681567881768952
MAHACORP.BO,Textile Manufacturing,291809344.0,,
DOLATALGO.BO,Capital Markets,15929760768.0,0.08229247893467018,0.5167684009323057
WESTLIFE.BO,Restaurants,108371075072.0,0.34411040389021763,-0.0061017019321283296
ZEEL.BO,Broadcasting,118960275456.0,0.004394858922479372,0.05551161569192241
SVPGLOB.BO,Textile Manufacturing,399740000.0,-0.3793008298685059,-0.4062487013747385
SKYLMILAR.BO,Real Estate - Development,944866432.0,,
BIMETAL.BO,Auto Parts,2277596416.0,0.13932107791073656,0.03625543554036213
TAPARIA.BO,Tools & Accessories,288548992.0,0.15212177174959174,0.10252511948863396
BHARATGEAR.BO,Auto Parts,1187102720.0,0.09511357276488175,0.005894822294925816
BRADYM.BO,Specialty Industrial Machinery,2788875008.0,0.2545192426483094,0.08321615787851509
LATIMMETAL.BO,Steel,1226625152.0,-0.04279485008676287,0.01759101573379614
ELECON.BO,Specialty Industrial Machinery,146757599232.0,0.23130835365074942,0.16147414269021249
GRAUWEIL.BO,Specialty Chemicals,38553538560.0,0.20382668604700926,0.12155250455725378
HIMTEK.BO,Auto Parts,1710538496.0,0.16169611848109056,0.02502707041448831
GABRIEL.BO,Auto Parts,91752603648.0,0.26179769377495576,0.04308660553850545
HERCULES.BO,Specialty Industrial Machinery,5200000000.0,0.31756329937474015,0.28238039976420437
AQFINTECH.BO,Capital Markets,14881648640.0,1.5158213661238844,0.2877575953911221
IFBIND.BO,"Furnishings, Fixtures & Appliances",55020023808.0,0.1657761841705856,0.005928200532216436
SINGER.BO,"Furnishings, Fixtures & Appliances",3864566784.0,0.008789967852517622,0.01784187911395949
INTLCOMBQ.BO,Specialty Industrial Machinery,2166908416.0,0.39617535128201986,0.02072359286996146
FMGOETZE.BO,Auto Parts,19104063488.0,0.15058255454595426,0.04505087593179492
JOSTS.BO,Specialty Industrial Machinery,4827709440.0,0.26358168054685893,0.0437351920572795
SCHAEFFLER.BO,Auto Parts,613708464128.0,0.1398118433933484,0.12174338475182392
RANEHOLDIN.BO,Auto Parts,19835432960.0,0.20196537292296268,0.009378690138022344
SNL.BO,Tools & Accessories,1381955712.0,0.09127479250802417,0.18239912573114203
JAIPAN.BO,"Furnishings, Fixtures & Appliances",206784592.0,0.15471817404374488,-0.11221188370586861
MANCREDIT.BO,Credit Services,3096981248.0,0.42929369344797474,0.41254507170703325
TRF.BO,Specialty Industrial Machinery,4286763776.0,-0.019252545777951324,0.1983705037594971
WPIL.BO,Specialty Industrial Machinery,43478155264.0,0.19053116815358107,0.1439197779310795
KENNAMET.BO,Tools & Accessories,48167424000.0,0.08869394946482845,0.09594387824247148
HINDHARD.BO,Auto Parts,1162872064.0,0.14930499050048773,0.0673924892557534
TRITONV.BO,Auto Parts,3831204096.0,0.3025044647605146,0.003621518052110681
SUDAI.BO,Aluminum,292957376.0,0.20224377351795342,0.09960962753476145
PRAKASH.BO,Steel,32431751168.0,0.045753059935058626,0.055642391343219216
ARSHIYA.BO,Integrated Freight & Logistics,749511104.0,0.026501190189452295,-4.492873447606553
GRINDWELL.BO,Building Products & Equipment,186369441792.0,0.11815271328643306,0.14161890022812307
STANROS.BO,Asset Management,302355488.0,1.540097655304801,-26.41986441654082
GENESYS.BO,Software - Application,28838414336.0,0.3557193854200158,-0.05196147711043522
PARNAXLAB.BO,Drug Manufacturers - Specialty & Generic,1134203008.0,0.2796420733608802,0.03721438696152193
GOURMET.BO,Restaurants,2265168128.0,,
VIVIDHA.BO,Textile Manufacturing,266357904.0,0.19478647473239774,-0.9537000255173727
EMERGENT.BO,Coking Coal,1690530048.0,-0.11471088522017803,0.008843401497939333
KANANIIND.BO,Luxury Goods,437288288.0,-0.1057490141721601,0.004605771559852728
GCKL.BO,Packaged Foods,1544104320.0,-0.5869204373767773,-2.4211587718346697
ARIHANTSUP.BO,Real Estate - Development,15445890048.0,0.23347183175414665,0.09900909149440423
BLISSGVS.BO,Drug Manufacturers - Specialty & Generic,12523224064.0,0.1043351583439247,0.0835344498488006
STYRENIX.BO,Chemicals,48668147712.0,0.10909586052477516,0.11889625434121052
ALEMBICLTD.BO,Real Estate - Development,27565547520.0,0.29440348052534215,2.9005381652301327
AMNPLST.BO,Chemicals,11427653632.0,0.1381146134594189,0.054118854901611564
ANUHPHR.BO,Drug Manufacturers - Specialty & Generic,9052732416.0,0.14416285571870646,0.07251084484689005
MODISONLTD.BO,Electrical Equipment & Parts,4174692352.0,0.11515792620816123,0.05164522245439935
BAYERCROP.BO,Agricultural Inputs,219679227904.0,0.056980851123263676,0.14117968744821946
CHEMOPH.BO,Biotechnology,189000000.0,,
HEUBACHIND.BO,Specialty Chemicals,13549017088.0,0.028027466096141262,0.10900644329938816
COROMANDEL.BO,Agricultural Inputs,707428155392.0,0.25049176754698554,0.10434755188471731
DEEPAKNTR.BO,Chemicals,270017200128.0,0.20649480437167678,0.13779007028194862
DMCC.BO,Chemicals,6248692224.0,0.17744424388423852,0.07150488885876069
FERMENTA.BO,Drug Manufacturers - Specialty & Generic,8021474816.0,-0.035235081268046864,-0.013534192734595277
GOCLCORP.BO,Specialty Chemicals,14358674432.0,0.19466006137528358,0.21226804307193234
JAYCH.BO,Chemicals,246635856.0,0.3601883093317537,-0.09071608785571884
KANORICHEM.BO,Chemicals,3985702912.0,0.10148640270328602,-0.0034037884433664096
KELENRG.BO,Specialty Chemicals,3355000064.0,0.26779422908059725,0.02295899942362141
KEMP.BO,Conglomerates,1471124352.0,0.1022213770639453,0.16689652677980443
NITTAGELA.BO,Specialty Chemicals,6998670336.0,0.028186100339218978,0.12606016760603755
MPAGI.BO,Agricultural Inputs,58039100.0,,
OCCL.BO,Chemicals,1838676096.0,0.06782681555312342,0.12372052274600691
PCBL.BO,Specialty Chemicals,144228614144.0,0.23839991769658497,0.07531758324646456
AMAL.BO,Chemicals,6664113152.0,0.46223294712062835,-0.0006036095113600634
POLYCHEM.BO,Specialty Chemicals,814756736.0,0.29340794620022104,0.0826862455565463
PUNJABCHEM.BO,Chemicals,13736116224.0,-0.006048476078278964,0.06350546832353848
GUJCMDS.BO,Chemicals,1230539392.0,,
SADHNANIQ.BO,Specialty Chemicals,6604690432.0,0.08386621701363461,0.03434573022210814
SUDARSCHEM.BO,Specialty Chemicals,84222287872.0,0.10887285897635524,0.07422522419076408
ULTRAMAR.BO,Specialty Chemicals,13851020288.0,0.22118361483616344,0.13230765765617064
TRANSPEK.BO,Chemicals,8629985280.0,0.1957576154900207,0.08647590012332688
UNICHEMLAB.BO,Drug Manufacturers - Specialty & Generic,40317882368.0,0.1167898799814504,-0.035613185673813136
MYSORPETRO.BO,Chemicals,822936256.0,0.06649534063059015,0.7154157888106633
ALKYLAMINE.BO,Specialty Chemicals,88256315392.0,0.010438872120848597,0.1268381960609366
TUTIALKA.BO,Agricultural Inputs,9441071104.0,0.6902407837121882,-0.16480331834843853
ASTRAZEN.BO,Drug Manufacturers - Specialty & Generic,205617414144.0,0.17015952969709347,0.10387954422401943
PRIMO.BO,Chemicals,6259719680.0,0.20595431601721637,0.0743066151553004
TANFACIND.BO,Specialty Chemicals,32668864512.0,0.2104545832927096,0.15454976815771415
GUJPETR.BO,Specialty Chemicals,353732992.0,-0.10549027793393617,0.13438422303000863
SWADEIN.BO,Textile Manufacturing,133061400.0,0.29004276457262446,-0.829213210891154
GUJTHEM.BO,Drug Manufacturers - Specialty & Generic,34264045568.0,0.2337390043692782,0.36388255114684964
MAKERSL.BO,Drug Manufacturers - Specialty & Generic,826053184.0,0.14969200902815794,-0.018241983883212392
JBCHEPHARM.BO,Drug Manufacturers - Specialty & Generic,250824114176.0,0.19527970946836315,0.16815998321147552
APTPACK.BO,Packaging & Containers,330967008.0,-0.08449846296437402,-0.09122309897477475
BLUECHIPT.BO,Textile Manufacturing,299417472.0,0.17780410194259044,0.007640585658866131
JAGAJITIND.BO,Conglomerates,8893353984.0,0.1406843498259449,0.008926256600636359
KESARENT.BO,Confectioners,773012224.0,-0.01291116134179604,0.045216076069692204
TI.BO,Beverages - Wineries & Distilleries,58603327488.0,0.3640933595324365,0.05414738678717166
EMERALL.BO,Leisure,2686827520.0,0.4737093043624121,-1.2865885077218084
RAVALSUGAR.BO,Confectioners,367540000.0,0.1502688624344275,0.37402832041358
SAKHTISUG.BO,Confectioners,2889219072.0,0.18946726329962926,-0.0030843500132980185
WALCHANNAG.BO,Engineering & Construction,14341911552.0,-0.02494694386423635,-0.09616805340441642
IFBAGRO.BO,Beverages - Wineries & Distilleries,4491529216.0,0.09923564492562265,0.03920002590212149
KFBL.BO,Farm Products,1200899968.0,0.04448451062025249,0.002517594780548282
CAPRO.BO,Chemicals,203320000.0,0.03313873607237183,-0.05732194086766316
GMBREW.BO,Beverages - Wineries & Distilleries,16078505984.0,0.1156083295719057,0.2052743397329566
RANASUG.BO,Confectioners,2228271616.0,0.0971661052614683,0.06273763911542501
PICCASUG.BO,None,1290857216.0,-0.41167899184398715,-0.11824710052559215
SDBL.BO,Beverages - Brewers,28201768960.0,0.6337161410956016,-0.003734536263517052
CJGEL.BO,Specialty Chemicals,79178792.0,0.015645368690775152,-0.00593292294789231
ASALCBR.BO,Beverages - Wineries & Distilleries,20384299008.0,0.2009247390099207,0.09451774508938122
FOODSIN.BO,Packaged Foods,6717435904.0,0.391101543902423,0.0300555594446921
IVP.BO,Specialty Chemicals,2050286848.0,0.2356826287762277,0.028076059861738285
KLRFM.BO,Packaged Foods,975394816.0,0.22428404097303423,0.022884325516359424
OLYOI.BO,Conglomerates,136992000.0,,
MLKFOOD.BO,Packaged Foods,2034117120.0,0.04830489764708279,0.014306749609118916
POLSON.BO,Specialty Chemicals,1543980032.0,0.028458362441972973,0.06791616467719543
WIPRO.BO,Information Technology Services,2647569203200.0,0.13161150290012302,0.14430997276017873
ORIBEVER.BO,Beverages - Non-Alcoholic,540374976.0,0.47918738422110163,-0.035531157510195706
DHANUKA.BO,Agricultural Inputs,64128389120.0,0.08054041473519136,0.14324469795146094
TTKHLTCARE.BO,Drug Manufacturers - General,16502777856.0,0.16467964199445384,0.2850548185330985
TGVSL.BO,Chemicals,10847145984.0,0.15412650381442417,0.0783377950101775
LIMECHM.BO,Specialty Chemicals,113058256.0,-0.22169707479381262,0.20852372064984143
KANPRPLA.BO,Packaging & Containers,3934213888.0,0.032291147647739216,0.029675817090116602
JAGSNPHARM.BO,Drug Manufacturers - Specialty & Generic,14594256896.0,0.03553508069568556,0.09948327024778973
KHAICHEM.BO,Agricultural Inputs,5724302848.0,-0.043816671143056096,0.002078615593691732
NOL.BO,Specialty Chemicals,509028256.0,0.044083863770423504,0.008739831386209134
GILLETTE.BO,Household & Personal Products,267368087552.0,0.09428667592162121,0.14566236796750076
ANSALHSG.BO,None,631271040.0,0.39681001161842255,-0.14338922510668128
COMPUPN.BO,Education & Training Services,151206544.0,0.4975501589623712,0.5229442858149707
MCCHRLS-B.BO,Conglomerates,7501689344.0,0.11388101920012317,2.1549032347027435
ADDIND.BO,Textile Manufacturing,580749120.0,,
PIONRINV.BO,Capital Markets,822539648.0,0.09720433832916808,0.07413135469046447
ASHNOOR.BO,Textile Manufacturing,830072832.0,0.0062683703092423215,0.04487041493973082
UNITECH.BO,Real Estate - Diversified,16247223296.0,-0.046689329246983324,-4.720562196223061
VIPIND.BO,Footwear & Accessories,47988555776.0,0.1917834576312738,0.02947595224807922
FIBERWEB.BO,Textile Manufacturing,1158290048.0,-0.07186616613766372,0.0832451568604494
LKPFIN.BO,Capital Markets,5293259776.0,0.15672506623635574,1.1782759079448664
EASTBUILD.BO,Real Estate Services,180858928.0,0.028979397698212894,0.02263715965090083
BAJAJST.BO,Specialty Industrial Machinery,14677520384.0,0.026111796630376327,0.11249159338061826
KIDUJA.BO,Capital Markets,429600000.0,,0.8620961402967876
KEYCORP.BO,Credit Services,1100100096.0,-0.5003965554409879,23.568383320109803
GUJHOTE.BO,Lodging,1084935168.0,0.24408617961972645,1.2752337175199702
RASRESOR.BO,Lodging,176256464.0,0.43906725271564184,-0.013804454432509012
PARMCOS-B.BO,Household & Personal Products,183082048.0,0.07600458329026205,0.009548131858473856
JINDHOT.BO,Lodging,694049984.0,0.14760968484443615,0.012725616446779423
SERIND.BO,None,,-0.03605663787049762,-29.75269964751091
SIMMOND.BO,Tools & Accessories,1164128000.0,0.12529992708499993,-0.04097911455198831
BNALTD.BO,Packaged Foods,1626569984.0,0.05404781976353945,0.053922840618686636
HAWKINCOOK.BO,"Furnishings, Fixtures & Appliances",42253385728.0,0.09813835360738898,0.0998737511516146
WARRENTEA.BO,Farm Products,560851072.0,,
COCHMAL.BO,Farm Products,301224704.0,,
BESTEAST.BO,Lodging,234720512.0,0.38448038121685224,-0.0490629504191267
NEAGI.BO,Farm Products,2280790272.0,-0.05119653778054678,1.1532270560699176
ISTLTD.BO,Auto Parts,9857330176.0,-0.06929594748639567,0.8283000338609592
COSMOFIRST.BO,Packaging & Containers,16263986176.0,0.04414328398537504,0.08596589407653558
APOLLOHOSP.BO,Medical Care Facilities,994560770048.0,0.21686848766282285,0.0461088399504225
NITINCAST.BO,Metal Fabrication,3393277696.0,0.33895063959140526,0.05606139717994492
SMIFS.BO,Capital Markets,479739488.0,0.5103723815351269,0.013319918959593731
EVERESTIND.BO,Building Products & Equipment,7231276544.0,0.08762180688852172,0.029120944790116787
MSRINDIA.BO,Copper,251520000.0,-0.9495107236509428,-323.1151127760889
AYMSYNTEX.BO,Textile Manufacturing,12611297280.0,0.12167292089064463,0.013942591153891449
PANCARBON.BO,Electronic Components,2413440000.0,0.010297497888243745,0.3322699006231485
FINKURVE.BO,Credit Services,17126369280.0,0.5040346702877052,0.3983171808939095
HBLEAS.BO,Capital Markets,185222880.0,0.11696224918221754,0.2607823403212203
TRUSTWAVE.BO,Credit Services,136701216.0,,
SULABEN.BO,Credit Services,367738496.0,0.09335582413052523,0.35955725216493295
FRONTCAP.BO,Credit Services,341948864.0,-0.04406897102298113,189.54238327925088
NAVNETEDUL.BO,Publishing,32274974720.0,0.29056475352074385,0.10065430406797192
AUSOMENT.BO,Capital Markets,1176397824.0,0.2849210556772299,0.06469573298420418
THAKRAL.BO,Security & Protection Services,114299872.0,0.2334417912951947,-0.19697154711453277
RUCHINFRA.BO,Specialty Business Services,1840994944.0,0.008413116839914192,0.1756733277074493
GOLDLEG.BO,Software - Infrastructure,128194784.0,-0.1724820695473247,-5.58153973545086
VJTFEDU.BO,Education & Training Services,1513600000.0,,
VOLLF.BO,Capital Markets,53492820.0,-0.14766419714862877,0.061369456943683204
NETLINK.BO,Information Technology Services,423644352.0,2.179612008086409,11.925999912045715
TRILIANCE.BO,Specialty Chemicals,362809984.0,,
LANCORHOL.BO,Real Estate - Development,1625612032.0,0.3818617795284489,-0.08529946401554533
INDINFO.BO,Credit Services,1330391936.0,-0.20013778732448084,-0.04400154170004324
BANASFN.BO,Credit Services,747973824.0,1.0690191196980243,0.9565229689183773
VISAKAIND.BO,Building Products & Equipment,5481520640.0,0.10004877303900339,0.05358476593056545
HATHWAYB.BO,Entertainment,137295008.0,-0.12367336568450815,0.06632774945222616
GUFICBIO.BO,Drug Manufacturers - Specialty & Generic,37789765632.0,0.1642557497997874,0.11356950798232124
GRPLTD.BO,Auto Parts,14801591296.0,0.16464709093490848,0.026007266486635622
INDAG.BO,Auto Parts,3400687616.0,0.11119173395051685,0.0407279819248498
MMRUBBR-B.BO,"Furnishings, Fixtures & Appliances",503097376.0,0.14240245477487234,-0.018266551733368174
PTL.BO,Real Estate Services,5652497920.0,0.005914403716035688,0.5894032492271745
TVSSRICHAK.BO,Auto Parts,22852081664.0,0.14629900063623502,0.029680501832881435
BENARAS.BO,Lodging,13015274496.0,0.39557197716522263,0.2455410391778835
BHAGWOX.BO,Specialty Chemicals,92495672.0,0.2226821268913992,-3.3629368114150426
BOMOXY-B1.BO,Asset Management,3653422592.0,-0.28494249633073265,12.95172769901745
CRAVATEX.BO,Leisure,1070488256.0,-0.27502150796689573,0.012470735021335473
BERGEPAINT.BO,Specialty Chemicals,645669912576.0,0.18111121830402754,0.09769180034409891
CAPRIHANS.BO,Specialty Chemicals,1879915264.0,0.3325611169374447,0.005571269964360102
GRAPHITE.BO,Electrical Equipment & Parts,94806204416.0,0.1518704781172442,0.12324678465133435
ITDCEM.BO,Engineering & Construction,107848507392.0,0.33672176773551454,0.029730705230983527
EMPIND.BO,Conglomerates,6385199616.0,0.07321181433475443,0.045918097017443586
GRAVISSHO.BO,Lodging,3215478528.0,0.33280545372802517,-0.16368025010832082
GARFIBRES.BO,Textile Manufacturing,91875459072.0,0.08819295595261689,0.14647492345340402
GARWAMAR.BO,Aerospace & Defense,144961760.0,-0.20134023515469013,0.027486068600108705
GOACARBON.BO,Specialty Chemicals,4396164608.0,0.44185401256201473,0.04395202898826974
HARDCAS.BO,Conglomerates,557168704.0,0.12280802608931807,0.3374319640526009
HEG.BO,Electrical Equipment & Parts,94211858432.0,0.2445878356516853,0.1333496036304598
HINDCOMPOS.BO,Auto Parts,6536759296.0,0.17295310591660296,0.10337741604842313
INDIANCARD.BO,Textile Manufacturing,1918981760.0,-0.015328889955759761,0.8167259112096279
INTLCONV.BO,Specialty Industrial Machinery,4845324288.0,-0.07477396452879403,0.1951380293615076
JAYSREETEA.BO,Farm Products,2842412288.0,-0.003030733224340443,0.005050043505915165
KOTIC.BO,Agricultural Inputs,31564621824.0,0.07204403894800637,-0.26805581521344835
MODRNSH.BO,Capital Markets,134831520.0,0.13281024056818702,0.0946019390832668
HUHTAMAKI.BO,Packaging & Containers,14957113344.0,-0.015851732765008952,0.020979796406856287
PREMSYN.BO,Textile Manufacturing,84468944.0,0.2936733607625388,0.016664720392327033
RJSHAH.BO,Engineering & Construction,124112312.0,,
SHALPAINTS.BO,Specialty Chemicals,8563645440.0,0.1786295849948134,-0.13436402093404526
SINNAR.BO,Tobacco,348400000.0,-0.02446444343809895,0.00960378777599364
HINDMILL.BO,Textile Manufacturing,307608832.0,0.10865834890028414,0.04514981292704267
SUPREMEIND.BO,Building Products & Equipment,453962727424.0,0.10553448082509287,0.10437657442758191
THACKER.BO,Asset Management,1507579904.0,-0.1676147737601763,2.970728791547508
UPHOT.BO,Lodging,9098999808.0,0.6468392168400063,0.0673186315881798
VSTIND.BO,Tobacco,48811716608.0,0.058276830468854124,0.23666157300598115
SWASTIVI.BO,Apparel Manufacturing,550800000.0,,
MADHUSE.BO,Capital Markets,244655760.0,-0.6587266226684779,-12.222512829498385
YAMNINV.BO,Capital Markets,926508800.0,0.3153418863373678,0.035939033769699695
JINDRILL.BO,Oil & Gas Equipment & Services,18169700352.0,0.15750116449618412,0.10270722485665315
SAKTHIFIN.BO,Credit Services,3248236288.0,0.06480270429363344,0.06293989533747987
SATINDLTD.BO,Steel,9433550848.0,0.35598543536183946,0.19017609171778824
JMDVL.BO,Capital Markets,173727568.0,0.22344265578172817,0.03210764903599621
SHIVATEX.BO,Textile Manufacturing,2505041664.0,-0.005785174760064127,0.007467760169548471
VBDESAI.BO,Capital Markets,162596528.0,0.15698987946263077,0.12640390676334923
QUADRANT.BO,Telecom Services,208168384.0,-0.14355469378068286,-0.4115288426745126
1STCUS.BO,Capital Markets,177225008.0,1.3553096040714472,0.7030861603609878
KAMANWALA.BO,Real Estate - Development,188989808.0,0.019778032797865164,-0.7421492146516805
WSFX.BO,Capital Markets,906146816.0,0.49930027423336054,-0.0011010754173467665
ANJANIFOODS.BO,Grocery Stores,836790080.0,0.21036038555281,0.03849586655320171
RKDAGRRTL.BO,Asset Management,382847520.0,0.401592415925061,0.0036764099524255476
PARSHWANA.BO,Real Estate - Development,449262432.0,0.10047709261321391,0.7916200389860741
MILLENNIUM.BO,Electronics & Computer Distribution,112543872.0,-0.4940398380292247,-0.0986158341916491
ICDSLTD.BO,Real Estate Services,521198240.0,0.47841889273105775,0.09333388470325767
CANFINHOME.BO,Mortgage Finance,98660458496.0,0.18765338026966338,0.6040939868262699
IVC.BO,Financial Conglomerates,2970752000.0,0.04014917824555342,0.18450257554134683
SHRIRAMFIN.BO,Credit Services,1226494050304.0,0.34750954966270253,0.36139999169132153
CHOLAFIN.BO,Credit Services,1342568136704.0,0.3255487661390368,0.3469852152401694
VLSFINANCE.BO,Capital Markets,8711229440.0,0.30497887948221836,9.246241617855274
INDCEMCAP.BO,Capital Markets,325592992.0,-0.5538745629151285,0.0819632128434657
ADMANUM.BO,Credit Services,545625024.0,0.05894790503494218,0.45700076971810166
MEHIF.BO,Capital Markets,165600000.0,1.9336586160412441,-5.668912548286445
INTRGLB.BO,Credit Services,613575040.0,-0.033251440048994496,0.3590642144410274
MCLTD.BO,Electronics & Computer Distribution,151495584.0,,
SHRISTI.BO,Engineering & Construction,799200000.0,-0.24488613027778028,-0.4049114308663572
CREST.BO,Financial Conglomerates,11134916608.0,0.38345093089481463,1.2035085941693842
VAKRANGEE.BO,Information Technology Services,10864395264.0,-0.1216464095935691,0.056455780926529274
SYLPH.BO,Information Technology Services,322788384.0,3.2552487196189217,0.38163476892792086
DHARFIN.BO,Credit Services,63828432.0,-0.008281434146078626,-0.05497343813861158
ALEXANDER.BO,Specialty Retail,148898880.0,-0.2186411740842661,-0.07484138829836749
INDBANK.BO,Capital Markets,1455604864.0,0.043944320708378504,0.37744333865905216
SHRYDUS.BO,Capital Markets,150146128.0,0.5617293474602529,-0.003985457733443564
BHARAT.BO,Capital Markets,207860800.0,0.20199068917875684,0.21809718325690458
CAPTRUST.BO,Credit Services,1418751104.0,-0.1481879310375145,-0.2613070811755185
USHAKIRA.BO,Capital Markets,99566288.0,0.0060652621464178935,0.7128095890340953
VIVOBIOT.BO,Biotechnology,732765824.0,-0.042494693343205214,0.06472300770343202
VEERHEALTH.BO,Drug Manufacturers - Specialty & Generic,244181680.0,0.0784516545009144,0.04473549597045348
PANINDIAC.BO,Capital Markets,572063552.0,,
SAHARAHOUS.BO,Mortgage Finance,304193408.0,-0.10381020188607959,0.15481247129129788
NDASEC.BO,Capital Markets,365348256.0,0.004628606465158391,0.10723145064706648
GSBFIN.BO,Capital Markets,163860000.0,2.231630205757732,1.2173960585275945
MORARKFI.BO,Asset Management,518416832.0,0.6864968063918064,0.955926804116462
MONARCH.BO,Capital Markets,24577875968.0,0.35534212630393025,0.34747039777747374
PROFINC.BO,Capital Markets,1241484416.0,0.02498800972425852,-0.04936116349196033
TIMESGTY.BO,Asset Management,1600780672.0,-0.423235210300973,1.4167971965794237
SODFC.BO,Capital Markets,1000299584.0,-0.3137516952651558,2.999759640043982
